,Airport,Year,FAA REGION,COUNTY,CITY,STATE,AP Type,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,label,Latitude,Longitude
325,JAX,2010.0,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,444.0,384.0,95.0,40.0,37272,37361,0.8334,0.8011,0.7832,9.92,12.66,2.68,11.57,1.15,0.87,2.65,11.9,0,30.494056,-81.687861
326,JAX,2011.0,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,367.0,333.0,75.0,39.0,38130,38079,0.822,0.8009,0.7781,10.98,12.32,2.22,12.26,1.19,0.81,2.78,12.45,0,30.494056,-81.687861
327,JAX,2012.0,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,234.0,194.0,56.0,37.0,34150,34070,0.8279,0.8054,0.7868,10.71,12.44,2.21,11.99,1.1,1.04,2.42,12.28,0,30.494056,-81.687861
328,JAX,2013.0,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,279.0,237.0,71.0,41.0,34562,34417,0.7957,0.7692,0.7514,12.73,12.64,2.34,14.16,1.26,1.15,2.72,14.29,0,30.494056,-81.687861
329,JAX,2014.0,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,468.0,417.0,71.0,39.0,35084,35010,0.7868,0.7596,0.7414,13.32,12.7,2.19,14.77,2.11,0.85,3.09,14.92,4,30.494056,-81.687861
330,JFK,2004.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,1340.0,1194.0,218.0,211.0,151115,148127,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91,1,40.639751000000004,-73.778926
331,JFK,2005.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,1915.0,1749.0,245.0,407.0,164971,162914,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4,1,40.639751000000004,-73.778926
332,JFK,2006.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,1932.0,1767.0,465.0,489.0,180139,178673,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65,1,40.639751000000004,-73.778926
333,JFK,2007.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4102.0,4089.0,236.0,635.0,210060,209898,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92,1,40.639751000000004,-73.778926
334,JFK,2008.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,3196.0,3200.0,447.0,530.0,208347,207144,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66,1,40.639751000000004,-73.778926
335,JFK,2009.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,2618.0,2728.0,307.0,375.0,201184,199397,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71,1,40.639751000000004,-73.778926
336,JFK,2010.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,3797.0,3849.0,234.0,401.0,192101,190038,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39,1,40.639751000000004,-73.778926
337,JFK,2011.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,2580.0,2595.0,241.0,400.0,197805,196354,0.7393,0.5989,0.7407,17.29,25.98,8.5,24.82,5.16,2.55,3.82,17.21,1,40.639751000000004,-73.778926
338,JFK,2012.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,1591.0,1613.0,174.0,305.0,194788,193893,0.7697,0.6409,0.7819,14.83,24.98,7.55,21.27,4.32,2.02,2.97,13.89,3,40.639751000000004,-73.778926
339,JFK,2013.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,1962.0,2007.0,238.0,259.0,196105,193781,0.7457,0.6038,0.7375,16.09,25.53,8.61,23.64,4.21,2.38,3.88,16.85,1,40.639751000000004,-73.778926
340,JFK,2014.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,2319.0,2380.0,209.0,389.0,206239,205660,0.7373,0.5878,0.7344,16.64,25.1,8.04,23.83,4.69,2.61,4.05,17.23,1,40.639751000000004,-73.778926
341,LAS,2004.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1484.0,1347.0,289.0,195.0,196424,196144,0.7609,0.6589,0.7631,12.72,16.2,5.89,17.67,2.38,1.51,3.29,13.28,3,36.080056,-115.15225
342,LAS,2005.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1400.0,1271.0,300.0,173.0,212089,212329,0.741,0.6581,0.7621,13.41,15.39,4.69,17.3,2.19,1.77,3.09,12.99,3,36.080056,-115.15225
343,LAS,2006.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1609.0,1460.0,377.0,245.0,216984,217891,0.737,0.6255,0.7433,13.78,16.45,6.0,18.81,2.16,1.8,3.66,13.76,3,36.080056,-115.15225
344,LAS,2007.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1842.0,1677.0,424.0,181.0,223643,225495,0.7447,0.6177,0.7494,13.81,16.9,6.56,19.42,2.29,2.01,3.4,13.79,3,36.080056,-115.15225
345,LAS,2008.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,2057.0,1805.0,339.0,400.0,207552,208196,0.762,0.6664,0.7586,13.95,16.28,5.65,18.58,2.24,1.7,3.63,13.92,3,36.080056,-115.15225
346,LAS,2009.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,991.0,924.0,272.0,146.0,183201,183116,0.7923,0.7356,0.8069,11.31,14.47,3.94,14.28,1.76,1.53,2.71,10.42,3,36.080056,-115.15225
347,LAS,2010.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1016.0,964.0,303.0,174.0,174475,174562,0.7742,0.7168,0.8008,12.32,14.14,3.87,15.26,1.61,1.57,2.24,10.79,3,36.080056,-115.15225
348,LAS,2011.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1143.0,1088.0,281.0,160.0,181828,181770,0.775,0.7176,0.7955,12.37,14.26,3.79,15.27,1.57,1.59,2.56,11.14,3,36.080056,-115.15225
349,LAS,2012.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,918.0,817.0,239.0,182.0,179153,180035,0.7802,0.7286,0.8051,12.47,13.93,3.5,15.13,1.47,2.1,2.34,10.84,3,36.080056,-115.15225
350,LAS,2013.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,777.0,726.0,274.0,156.0,177409,179793,0.7477,0.6901,0.7771,14.46,13.99,3.62,17.37,1.29,1.73,2.66,12.84,3,36.080056,-115.15225
351,LAS,2014.0,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,1115.0,1035.0,266.0,159.0,181578,181929,0.7394,0.6887,0.7643,14.77,13.61,3.35,17.47,1.71,1.77,2.89,13.47,3,36.080056,-115.15225
352,LAX,2004.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2508.0,2727.0,382.0,270.0,307973,307061,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47,3,33.942496000000006,-118.408068
353,LAX,2005.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2379.0,2592.0,363.0,171.0,306439,306044,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22,3,33.942496000000006,-118.408068
354,LAX,2006.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,3028.0,3248.0,379.0,260.0,306821,306201,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23,3,33.942496000000006,-118.408068
355,LAX,2007.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,3259.0,3417.0,398.0,208.0,316257,316715,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09,3,33.942496000000006,-118.408068
356,LAX,2008.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2838.0,3077.0,476.0,237.0,293640,294144,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51,3,33.942496000000006,-118.408068
357,LAX,2009.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,1911.0,2000.0,363.0,209.0,262782,262838,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83,3,33.942496000000006,-118.408068
358,LAX,2010.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2206.0,2292.0,420.0,240.0,269895,270550,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59,3,33.942496000000006,-118.408068
359,LAX,2011.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2617.0,2764.0,439.0,341.0,284127,284618,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32,3,33.942496000000006,-118.408068
360,LAX,2012.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2315.0,2493.0,479.0,241.0,284637,285252,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14,3,33.942496000000006,-118.408068
361,LAX,2013.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2441.0,2541.0,494.0,332.0,288214,288965,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66,3,33.942496000000006,-118.408068
362,LAX,2014.0,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,2493.0,2726.0,601.0,298.0,303156,302628,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99,3,33.942496000000006,-118.408068
363,LGA,2004.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4347.0,4241.0,265.0,449.0,196421,196310,0.7963,0.621,0.7518,12.44,23.28,10.18,20.77,5.29,2.42,4.57,15.47,1,40.77725,-73.87261099999999
364,LGA,2005.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,5060.0,4879.0,271.0,592.0,196606,196474,0.7429,0.569,0.6829,16.09,22.44,10.35,24.55,5.73,2.41,5.67,20.41,1,40.77725,-73.87261099999999
365,LGA,2006.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4718.0,4668.0,278.0,537.0,196274,196378,0.7398,0.5213,0.6671,16.55,25.75,13.0,27.64,5.97,2.39,5.99,21.05,1,40.77725,-73.87261099999999
366,LGA,2007.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,6415.0,6304.0,290.0,573.0,191343,191847,0.7004,0.4267,0.6109,19.48,27.32,15.0,33.26,6.93,2.56,6.84,25.0,1,40.77725,-73.87261099999999
367,LGA,2008.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,5753.0,5721.0,270.0,701.0,186037,186204,0.7458,0.4705,0.6572,16.86,27.03,14.71,30.04,7.28,2.43,5.96,22.23,1,40.77725,-73.87261099999999
368,LGA,2009.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4007.0,3943.0,272.0,546.0,174192,174054,0.79,0.572,0.7178,13.77,24.42,11.96,24.08,7.01,1.89,4.73,18.38,1,40.77725,-73.87261099999999
369,LGA,2010.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4336.0,4301.0,272.0,483.0,178701,178938,0.7996,0.5804,0.7617,12.95,24.42,11.53,22.85,5.83,2.35,3.62,14.95,1,40.77725,-73.87261099999999
370,LGA,2011.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4636.0,4658.0,215.0,434.0,180288,180945,0.7639,0.5437,0.7373,15.96,24.68,11.67,26.25,6.14,1.96,3.54,17.7,1,40.77725,-73.87261099999999
371,LGA,2012.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,3408.0,3361.0,205.0,398.0,181426,182054,0.804,0.5906,0.7814,12.82,23.97,10.98,22.33,5.13,2.25,2.97,14.19,3,40.77725,-73.87261099999999
372,LGA,2013.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,3311.0,3319.0,211.0,545.0,182284,181998,0.7698,0.5486,0.746,15.72,24.43,11.25,25.84,5.25,2.24,3.28,17.29,1,40.77725,-73.87261099999999
373,LGA,2014.0,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,4672.0,4762.0,247.0,433.0,180282,180537,0.7599,0.5318,0.7498,15.75,24.61,11.21,25.92,4.79,2.34,3.19,16.47,1,40.77725,-73.87261099999999
374,LGB,2004.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,92.0,85.0,32.0,79.0,3663,3749,0.8438,0.8329,0.7437,8.82,12.35,1.96,9.81,1.98,0.63,4.15,12.79,0,33.817754,-118.15173300000001
375,LGB,2005.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,49.0,46.0,33.0,53.0,15607,15858,0.8484,0.8274,0.7743,8.24,12.48,2.29,9.57,1.59,0.82,3.25,11.52,0,33.817754,-118.15173300000001
376,LGB,2006.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,65.0,63.0,34.0,120.0,15360,16113,0.8435,0.8121,0.7752,8.66,13.68,3.01,10.65,1.71,0.78,4.2,11.26,0,33.817754,-118.15173300000001
377,LGB,2007.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,157.0,147.0,44.0,43.0,16866,17042,0.8255,0.7819,0.7832,9.67,15.3,3.79,12.19,2.02,1.39,4.06,11.9,0,33.817754,-118.15173300000001
378,LGB,2008.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,134.0,135.0,46.0,89.0,17722,17958,0.8261,0.8062,0.7886,10.59,14.45,2.46,11.97,2.26,1.72,4.49,12.59,0,33.817754,-118.15173300000001
379,LGB,2009.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,72.0,69.0,24.0,47.0,16686,16753,0.8676,0.8544,0.8367,7.68,13.56,2.14,8.72,2.14,1.19,3.34,9.05,0,33.817754,-118.15173300000001
380,LGB,2010.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,129.0,127.0,23.0,34.0,16764,16706,0.8193,0.7895,0.824,10.85,14.17,2.88,12.79,2.36,1.47,3.11,10.48,0,33.817754,-118.15173300000001
381,LGB,2011.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,99.0,83.0,17.0,41.0,16578,16559,0.8351,0.8176,0.8283,10.04,13.38,2.23,11.24,2.73,0.86,2.69,10.17,0,33.817754,-118.15173300000001
382,LGB,2012.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,84.0,66.0,9.0,20.0,15954,15899,0.8441,0.8343,0.8496,9.72,12.57,1.81,10.49,2.26,0.6,2.22,9.25,0,33.817754,-118.15173300000001
383,LGB,2013.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,98.0,96.0,18.0,12.0,14945,15163,0.8599,0.8462,0.8432,8.51,12.63,2.03,9.49,2.19,0.63,2.37,9.17,0,33.817754,-118.15173300000001
384,LGB,2014.0,AWP,LOS ANGELES,LONG BEACH,CA,Federalized/Commercial,130.0,123.0,14.0,29.0,14641,14736,0.8434,0.8288,0.832,9.26,12.5,1.86,10.14,2.37,0.63,2.37,9.71,0,33.817754,-118.15173300000001
385,MCI,2004.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,670.0,576.0,121.0,98.0,79314,79750,0.8214,0.7974,0.775,10.05,11.1,2.74,11.96,3.05,0.84,3.13,12.41,0,39.297605,-94.71390600000001
386,MCI,2005.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,688.0,602.0,100.0,137.0,78603,79179,0.8126,0.7882,0.7634,10.72,11.06,2.65,12.64,2.82,0.99,2.91,13.16,0,39.297605,-94.71390600000001
387,MCI,2006.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,544.0,474.0,122.0,70.0,80635,81982,0.7984,0.7765,0.7451,11.99,10.99,2.34,13.53,2.72,0.98,3.43,14.09,0,39.297605,-94.71390600000001
388,MCI,2007.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,1147.0,1006.0,162.0,151.0,92612,92916,0.7823,0.7447,0.7376,13.22,11.97,3.08,15.54,2.97,1.31,3.85,15.03,4,39.297605,-94.71390600000001
389,MCI,2008.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,841.0,768.0,158.0,122.0,83948,84279,0.7933,0.7669,0.7476,12.93,11.57,2.44,14.56,2.69,1.04,3.62,14.31,4,39.297605,-94.71390600000001
390,MCI,2009.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,538.0,453.0,102.0,133.0,71385,71498,0.8298,0.7994,0.793,10.61,11.89,2.8,12.56,2.76,1.19,2.98,11.54,0,39.297605,-94.71390600000001
391,MCI,2010.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,654.0,605.0,133.0,186.0,68953,69136,0.8147,0.7874,0.7975,11.24,11.46,2.42,12.81,2.76,1.06,2.56,11.46,0,39.297605,-94.71390600000001
392,MCI,2011.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,818.0,755.0,120.0,139.0,68122,68087,0.7992,0.7767,0.7844,12.58,11.28,2.21,13.89,2.56,0.96,2.6,12.63,0,39.297605,-94.71390600000001
393,MCI,2012.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,497.0,434.0,83.0,103.0,64377,64185,0.8309,0.8145,0.8101,10.81,10.89,1.89,11.82,1.78,0.89,1.91,11.22,0,39.297605,-94.71390600000001
394,MCI,2013.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,871.0,771.0,103.0,83.0,62289,62112,0.795,0.7622,0.7621,12.69,11.61,2.84,14.59,1.79,1.07,2.59,14.05,0,39.297605,-94.71390600000001
395,MCI,2014.0,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,824.0,799.0,129.0,83.0,61417,61249,0.7732,0.7443,0.7472,14.14,11.26,2.36,15.73,2.17,1.04,2.72,15.21,4,39.297605,-94.71390600000001
396,MCO,2004.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,2240.0,2190.0,218.0,139.0,150156,150352,0.8138,0.7698,0.7847,10.76,13.83,3.74,13.62,2.42,1.45,3.42,11.94,3,28.429394,-81.308993
397,MCO,2005.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,856.0,817.0,281.0,157.0,166165,166776,0.7837,0.7546,0.7699,12.54,12.95,2.85,14.6,2.74,1.3,3.57,13.07,3,28.429394,-81.308993
398,MCO,2006.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,784.0,721.0,288.0,171.0,164499,164935,0.7929,0.7546,0.7902,12.02,13.03,3.27,14.49,2.83,1.52,3.02,11.99,3,28.429394,-81.308993
399,MCO,2007.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,1153.0,1087.0,339.0,177.0,170984,171358,0.776,0.7269,0.7575,13.67,13.65,3.99,16.74,3.04,1.81,3.69,14.19,3,28.429394,-81.308993
400,MCO,2008.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,1083.0,1020.0,397.0,227.0,159897,159942,0.7857,0.7431,0.7661,13.44,13.58,3.67,16.22,1.61,1.73,4.01,13.96,3,28.429394,-81.308993
401,MCO,2009.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,662.0,625.0,332.0,201.0,143712,142660,0.8077,0.7739,0.7967,11.62,12.9,3.1,13.81,1.25,1.9,3.4,11.79,0,28.429394,-81.308993
402,MCO,2010.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,1167.0,1125.0,319.0,174.0,146894,146304,0.7997,0.758,0.7947,12.0,13.05,3.44,14.52,1.44,2.15,3.07,11.88,3,28.429394,-81.308993
403,MCO,2011.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,1224.0,1178.0,360.0,235.0,148493,148527,0.806,0.7627,0.7927,12.3,13.45,3.67,14.98,1.25,2.27,3.34,12.36,3,28.429394,-81.308993
404,MCO,2012.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,767.0,730.0,253.0,176.0,144126,143983,0.8222,0.7796,0.8053,11.15,13.4,3.58,13.67,1.37,2.11,2.96,11.43,0,28.429394,-81.308993
405,MCO,2013.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,611.0,599.0,301.0,199.0,140125,139404,0.7822,0.7416,0.774,13.52,13.34,3.29,15.86,1.44,2.25,3.49,13.42,3,28.429394,-81.308993
406,MCO,2014.0,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,1249.0,1251.0,344.0,311.0,139833,139627,0.7548,0.7096,0.7571,15.69,13.81,3.69,18.46,2.13,2.16,3.91,15.16,3,28.429394,-81.308993
407,MDW,2004.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,1056.0,1037.0,130.0,220.0,136546,135948,0.7622,0.6929,0.7793,12.15,14.68,4.98,16.23,5.06,1.36,3.58,12.19,3,41.785971999999994,-87.75241700000001
408,MDW,2005.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,1091.0,1085.0,127.0,238.0,112579,111764,0.736,0.7014,0.7829,13.25,12.51,3.47,15.98,4.62,1.2,2.72,12.11,4,41.785971999999994,-87.75241700000001
409,MDW,2006.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,1122.0,1145.0,186.0,423.0,117357,116732,0.6915,0.6492,0.7464,16.63,11.99,3.65,19.65,5.41,1.27,3.3,14.54,4,41.785971999999994,-87.75241700000001
410,MDW,2007.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,1368.0,1287.0,161.0,403.0,120640,120302,0.6962,0.6426,0.746,17.31,11.68,3.62,20.36,5.35,1.5,3.32,14.87,4,41.785971999999994,-87.75241700000001
411,MDW,2008.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,1246.0,1072.0,191.0,537.0,106786,106657,0.7314,0.6848,0.7685,15.7,11.24,3.35,18.6,3.94,1.42,2.81,13.68,4,41.785971999999994,-87.75241700000001
412,MDW,2009.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,570.0,582.0,154.0,308.0,98079,98051,0.7383,0.6853,0.8051,13.85,11.42,3.52,16.78,3.54,1.24,2.12,10.64,4,41.785971999999994,-87.75241700000001
413,MDW,2010.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,1247.0,1202.0,201.0,326.0,96524,96752,0.6838,0.6258,0.7759,16.13,11.5,3.54,19.13,3.75,1.4,2.31,12.17,4,41.785971999999994,-87.75241700000001
414,MDW,2011.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,952.0,1006.0,204.0,295.0,100892,101105,0.7121,0.6652,0.7941,15.48,11.04,2.99,17.94,2.97,1.29,2.06,11.71,4,41.785971999999994,-87.75241700000001
415,MDW,2012.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,731.0,754.0,188.0,229.0,101517,101590,0.7349,0.6928,0.8093,13.74,10.54,2.55,15.8,2.01,1.56,2.01,10.34,0,41.785971999999994,-87.75241700000001
416,MDW,2013.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,724.0,701.0,160.0,386.0,101769,102887,0.6555,0.5867,0.7417,17.63,11.68,3.86,20.96,2.28,2.38,3.25,13.92,4,41.785971999999994,-87.75241700000001
417,MDW,2014.0,AGL,COOK,CHICAGO,IL,Federalized/Commercial,2521.0,2394.0,189.0,621.0,102373,102609,0.658,0.5825,0.7283,19.25,12.37,4.25,23.11,3.79,2.29,3.88,16.4,1,41.785971999999994,-87.75241700000001
418,MEM,2004.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,749.0,700.0,87.0,101.0,173254,169818,0.755,0.6877,0.7787,12.21,15.65,4.33,15.22,3.95,1.52,4.69,11.48,3,35.042417,-89.976667
419,MEM,2005.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,868.0,859.0,109.0,72.0,176691,173030,0.7511,0.677,0.7797,12.02,16.06,4.68,15.3,3.71,1.96,4.55,11.3,3,35.042417,-89.976667
420,MEM,2006.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,878.0,863.0,95.0,55.0,172206,169053,0.7544,0.6609,0.7492,12.01,17.43,5.39,16.09,4.07,1.93,5.72,13.0,3,35.042417,-89.976667
421,MEM,2007.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,1583.0,1799.0,212.0,191.0,170568,166269,0.7396,0.6421,0.7554,12.74,18.08,5.39,17.15,3.32,1.82,5.65,13.43,3,35.042417,-89.976667
422,MEM,2008.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,1516.0,1732.0,226.0,271.0,166979,163455,0.7602,0.6777,0.7887,12.9,17.72,4.93,17.01,3.27,1.97,4.99,12.12,3,35.042417,-89.976667
423,MEM,2009.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,918.0,1094.0,233.0,154.0,153914,153422,0.7825,0.7,0.8069,10.94,17.24,4.61,14.65,3.03,1.78,4.52,10.34,3,35.042417,-89.976667
424,MEM,2010.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,1670.0,1789.0,197.0,156.0,152842,151357,0.7585,0.6867,0.834,12.76,16.82,4.36,16.21,2.36,1.41,3.03,9.45,3,35.042417,-89.976667
425,MEM,2011.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,1087.0,1085.0,111.0,102.0,139824,138518,0.6692,0.6419,0.8316,17.04,15.2,2.14,18.58,2.18,0.49,2.44,9.64,4,35.042417,-89.976667
426,MEM,2012.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,428.0,379.0,76.0,42.0,118834,117676,0.6529,0.6309,0.8603,15.89,14.63,1.73,16.97,1.87,0.36,1.78,7.84,4,35.042417,-89.976667
427,MEM,2013.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,661.0,628.0,74.0,49.0,100394,99057,0.6709,0.6287,0.8183,16.35,14.35,2.43,18.32,1.97,0.36,2.4,10.02,4,35.042417,-89.976667
428,MEM,2014.0,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,445.0,378.0,53.0,38.0,91359,90576,0.5771,0.5497,0.7724,19.86,13.38,1.36,21.1,2.45,0.28,3.12,12.29,4,35.042417,-89.976667
429,MHT,2004.0,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,340.0,314.0,61.0,49.0,10165,10188,0.7684,0.7253,0.7474,13.75,13.4,3.81,16.44,2.4,0.66,2.81,13.24,4,42.932806,-71.43575
430,MHT,2005.0,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,534.0,480.0,50.0,55.0,37653,37773,0.7626,0.7278,0.731,15.17,12.53,3.26,17.5,2.53,0.93,2.99,14.73,4,42.932806,-71.43575
431,MHT,2006.0,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,263.0,252.0,76.0,27.0,33142,33296,0.7221,0.6897,0.6964,18.22,12.48,2.97,20.37,2.62,0.85,3.21,16.93,4,42.932806,-71.43575
432,MHT,2007.0,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,444.0,426.0,67.0,14.0,33516,33343,0.7169,0.677,0.6758,19.39,12.94,3.32,21.9,3.0,0.88,3.48,18.28,4,42.932806,-71.43575
